event_id,match_id,player_id,period,minute,second,event_type,event_subtype,x,y,end_x,end_y,outcome,xg,under_pressure,counterpress
09066de2-60f6-43bf-bc48-85756dcc8f34,ARG_20221209_Netherland,20,2,52,25,Ball Receipt*,,60.4,69.6,,,,,,
3aa41751-bf14-402c-874f-5460423cc8f4,ARG_20221209_Netherland,14,2,52,35,Ball Receipt*,,50.8,58.8,,,,,,
e9c723bf-14b6-4248-babc-ba74e4cf316c,ARG_20221209_Netherland,7,2,52,37,Ball Receipt*,,29.5,49.9,,,,,,
75e65a59-b8e5-49ae-8e5c-823f61032203,ARG_20221209_Netherland,9,2,52,42,Ball Receipt*,,32.5,66.2,,,,,,
46732dfb-e8b7-4ae2-b93e-865ada8a0913,ARG_20221209_Netherland,7,2,52,44,Ball Receipt*,,31.3,51.1,,,,,,
1cb61027-5a2a-4923-9e85-a25d051aae40,ARG_20221209_Netherland,1,2,52,49,Ball Receipt*,,8.6,42.1,,,,,,
b40acd6f-a853-490c-943a-b54fc7644578,ARG_20221209_Netherland,7,2,52,55,Ball Receipt*,,9.2,58.0,,,,,,
4794c2c5-e16e-42ac-a361-1faefd7f8bbb,ARG_20221209_Netherland,9,2,52,59,Ball Receipt*,,23.3,74.2,,,,,,
f797369f-3764-464f-a43a-10be698a55ca,ARG_20221209_Netherland,14,2,53,1,Ball Receipt*,,30.9,62.8,,,,,,
0c41cd50-57bc-496a-adfd-f998f76bb531,ARG_20221209_Netherland,6,2,54,7,Ball Receipt*,,17.1,17.6,,,,,,
fc9f2736-454a-421f-a7cf-856c063fd85d,ARG_20221209_Netherland,16,2,54,8,Ball Receipt*,,25.7,15.6,,,,,,
e3a61a51-e891-40aa-8de9-0d431731d9c7,ARG_20221209_Netherland,26,2,54,10,Ball Receipt*,,18.9,4.3,,,,,,
b8edb100-b642-4e3c-8438-95ec39087ec8,ARG_20221209_Netherland,20,2,54,14,Ball Receipt*,,51.2,36.3,,,,,,
cd13bca3-e110-4722-9c79-0589c67608b0,ARG_20221209_Netherland,14,2,54,15,Ball Receipt*,,39.4,37.5,,,,,,
3c523f87-60bb-4502-940f-e1b1a686dca5,ARG_20221209_Netherland,5,2,54,16,Ball Receipt*,,55.8,68.6,,,,,,
92fe0be4-886b-4db5-86c2-bc51ddf61e01,ARG_20221209_Netherland,16,2,55,35,Ball Receipt*,,34.7,33.1,,,,,,
c2d1a592-db85-4c79-904d-0c4b2fe1dfeb,ARG_20221209_Netherland,20,2,55,38,Ball Receipt*,,48.4,39.7,,,,,,
e6b07942-4989-4af6-8fb6-1267348cb4ca,ARG_20221209_Netherland,26,2,56,18,Ball Receipt*,,40.2,19.4,,,,,,
8d9b3a32-80ce-4a0d-bf32-da38dcc71a8e,ARG_20221209_Netherland,6,2,56,20,Ball Receipt*,,18.3,26.0,,,,,,
e61e0f58-250f-4c40-ae18-db6e1b6d4830,ARG_20221209_Netherland,26,2,56,26,Ball Receipt*,,65.1,9.4,,,,,,
0a917ebe-0938-44b6-8348-d14b9ff69779,ARG_20221209_Netherland,17,2,56,54,Ball Receipt*,,57.8,5.9,,,,,,
cc46fa3e-6d2a-4fbe-93a6-20133024eed0,ARG_20221209_Netherland,26,2,56,56,Ball Receipt*,,83.9,0.9,,,,,,
25eee2af-9c6a-4545-99d4-dc57f8a641a3,ARG_20221209_Netherland,20,2,57,9,Ball Receipt*,,55.6,36.7,,,,,,
9c20b2a6-2188-40ce-bd3b-c14db1df5649,ARG_20221209_Netherland,17,2,57,13,Ball Receipt*,,63.9,24.2,,,,,,
830e8997-f282-4dce-beb3-c7094d914674,ARG_20221209_Netherland,26,2,57,15,Ball Receipt*,,81.5,7.3,,,,,,
996cd8cc-9d46-4c38-a0dd-9816d3e09941,ARG_20221209_Netherland,17,2,57,20,Ball Receipt*,,73.5,4.9,,,,,,
5a75525a-42a6-4821-be6b-c846adb865d8,ARG_20221209_Netherland,6,2,57,22,Ball Receipt*,,54.0,14.6,,,,,,
52ed8c97-d326-4871-a7c4-ce0bc0d2f3d6,ARG_20221209_Netherland,7,2,57,24,Ball Receipt*,,45.2,32.1,,,,,,
2d796a96-9d64-4e4a-813e-9543722fe5e6,ARG_20221209_Netherland,9,2,57,28,Ball Receipt*,,57.4,63.2,,,,,,
8a05eb9d-2948-49c0-8ba4-9f8f51aacbba,ARG_20221209_Netherland,7,2,57,30,Ball Receipt*,,45.8,57.2,,,,,,
f30a31c0-1c6d-43f0-9727-9b4287411419,ARG_20221209_Netherland,16,2,57,33,Ball Receipt*,,56.6,39.7,,,,,,
e2f3bdaa-2cf4-42e2-8ab9-06f73b5fdc53,ARG_20221209_Netherland,14,2,57,35,Ball Receipt*,,67.1,53.1,,,,,,
e087e0dc-f072-40dc-b680-29bb8eed644e,ARG_20221209_Netherland,7,2,57,36,Ball Receipt*,,46.6,50.7,,,,,,
0a1e6abe-0885-4d07-8e63-8e07e044df86,ARG_20221209_Netherland,14,2,57,41,Ball Receipt*,,53.0,50.1,,,,,,
895bfd07-d614-4feb-b561-d5bf6e5cc0c4,ARG_20221209_Netherland,7,2,57,42,Ball Receipt*,,40.2,52.7,,,,,,
9eb20eca-7b86-419c-b0b4-4f88fe3e04d0,ARG_20221209_Netherland,16,2,57,46,Ball Receipt*,,41.4,42.3,,,,,,
af40856d-3dd6-4d26-814c-2761a0841265,ARG_20221209_Netherland,9,2,57,48,Ball Receipt*,,46.6,70.8,,,,,,
6e087b7f-22a5-4bc2-a825-d01d3d434450,ARG_20221209_Netherland,20,2,57,50,Ball Receipt*,,73.9,63.8,,,,,,
4740fd37-be1c-4718-bf01-9d4e8f3edf51,ARG_20221209_Netherland,16,2,58,34,Ball Receipt*,,38.3,26.4,,,,,,
be6a5bc7-6641-440f-8ded-519a9c4369ea,ARG_20221209_Netherland,14,2,58,35,Ball Receipt*,,36.9,29.2,,,,,,
bdfc4932-9007-4706-9189-31a1499edcbb,ARG_20221209_Netherland,20,2,58,36,Ball Receipt*,,40.6,39.3,,,,,,
602281d6-fe41-4371-a50c-2a7ef5e0f034,ARG_20221209_Netherland,17,2,58,39,Ball Receipt*,,56.6,29.0,,,,,,
62feaad3-b5a1-4b8a-a059-9fe1b3a0b2f8,ARG_20221209_Netherland,14,2,58,45,Ball Receipt*,,100.6,53.3,,,,,,
3f7a764f-26d9-4768-8aee-dede37a51a33,ARG_20221209_Netherland,17,2,58,47,Ball Receipt*,,111.3,40.7,,,,,,
ddb2bdb4-09f8-4ce5-ae2c-2f5492912ac5,ARG_20221209_Netherland,5,2,58,55,Ball Receipt*,,108.9,69.0,,,,,,
b1fd6547-f19a-4d97-9500-5efc27902be4,ARG_20221209_Netherland,14,2,59,1,Ball Receipt*,,98.4,75.6,,,,,,
8749c286-390f-42e9-8b32-768e75e5253a,ARG_20221209_Netherland,16,2,59,8,Ball Receipt*,,76.3,60.8,,,,,,
4a76d578-a9bd-47c3-b950-dd4aede3c593,ARG_20221209_Netherland,7,2,59,10,Ball Receipt*,,55.4,50.3,,,,,,
74f41c60-76d4-4a1d-9cc8-54d1fdda0e41,ARG_20221209_Netherland,1,2,59,19,Ball Receipt*,,14.4,23.6,,,,,,
9bdb61fd-2283-4c01-b565-9810834ba66c,ARG_20221209_Netherland,7,2,59,22,Ball Receipt*,,15.2,44.3,,,,,,
3874862a-f8d1-470d-8ff7-95274f008645,ARG_20221209_Netherland,16,2,59,26,Ball Receipt*,,31.1,39.9,,,,,,
5c1aeb0d-a18a-43fd-bfdc-852b26dd2875,ARG_20221209_Netherland,7,2,59,29,Ball Receipt*,,23.3,48.7,,,,,,
53e8a950-3f1d-486a-8b16-354e5060fdcb,ARG_20221209_Netherland,17,2,59,34,Ball Receipt*,,45.8,16.2,,,,,,
84cb314b-acea-45d9-860c-a9aaa5f8c913,ARG_20221209_Netherland,6,2,59,37,Ball Receipt*,,26.1,10.0,,,,,,
4924ed6b-b60d-4793-aa19-65dede2a42bc,ARG_20221209_Netherland,26,2,59,42,Ball Receipt*,,77.5,7.3,,,,,,
ef6264ca-b7e1-4386-b33c-74a4cc0d9651,ARG_20221209_Netherland,17,2,59,47,Ball Receipt*,,61.4,9.0,,,,,,
e6f19bb9-d940-4024-8fcf-39579672e1d5,ARG_20221209_Netherland,1,2,60,13,Ball Receipt*,,5.0,36.3,,,,,,
41940d17-3f94-4cb4-9bf0-a019b11d5ce6,ARG_20221209_Netherland,26,2,60,20,Ball Receipt*,,63.3,27.2,,,,,,
f2773215-71c5-470b-a07c-c16549c42f51,ARG_20221209_Netherland,14,2,60,27,Ball Receipt*,,40.8,39.9,,,,,,
9d14d443-851e-4273-8158-48fcc2f62caa,ARG_20221209_Netherland,20,2,60,32,Ball Receipt*,,32.7,51.3,,,,,,
e059580f-599c-4982-b951-2cea69a49b39,ARG_20221209_Netherland,16,2,60,37,Ball Receipt*,,36.3,42.5,,,,,,
678b1edf-5eaa-4fc4-a231-734884e1baa8,ARG_20221209_Netherland,14,2,60,38,Ball Receipt*,,41.0,53.3,,,,,,
8021d545-3606-460c-b2ca-38e104e0f9b1,ARG_20221209_Netherland,14,2,60,46,Ball Receipt*,,82.5,51.9,,,,,,
fe129b83-7a4a-4b04-91a9-94560fa240f3,ARG_20221209_Netherland,20,2,60,47,Ball Receipt*,,78.1,42.9,,,,,,
024ba0d6-3cfa-48f9-b2dd-81904da826bd,ARG_20221209_Netherland,16,2,63,6,Ball Receipt*,,24.9,9.8,,,,,,
e894a3d1-886d-4e2b-94c1-d2acacc1a19b,ARG_20221209_Netherland,17,2,63,15,Ball Receipt*,,51.4,15.6,,,,,,
4e3d4e21-70a8-434a-a07c-81a4f1365eb4,ARG_20221209_Netherland,14,2,63,18,Ball Receipt*,,57.8,37.3,,,,,,
a6c5116c-67a4-4569-8b93-32bee53123ec,ARG_20221209_Netherland,20,2,63,24,Ball Receipt*,,80.9,72.0,,,,,,
8af5e297-be02-4fa0-b056-ddc83ab04a1c,ARG_20221209_Netherland,14,2,64,39,Ball Receipt*,,89.8,19.2,,,,,,
84cacd05-d109-49c5-93a2-b26eaf1e51b2,ARG_20221209_Netherland,16,2,64,50,Ball Receipt*,,86.8,19.8,,,,,,
678fab62-79cd-4616-8c22-f225fa5f5001,ARG_20221209_Netherland,17,2,64,51,Ball Receipt*,,86.4,4.3,,,,,,
c48d32d7-b180-4b6e-8a2b-d49f39060de0,ARG_20221209_Netherland,26,2,64,56,Ball Receipt*,,92.2,39.3,,,,,,
83760102-9aec-408f-9ac1-837a3a8159ec,ARG_20221209_Netherland,14,2,65,4,Ball Receipt*,,94.0,74.4,,,,,,
11e2a0a3-249c-4ab1-8523-c0e113f78a0c,ARG_20221209_Netherland,14,2,65,16,Ball Receipt*,,91.6,73.8,,,,,,
fe8b83c8-5142-47d2-9e26-3449d04c772b,ARG_20221209_Netherland,5,2,65,20,Ball Receipt*,,107.6,75.8,,,,,,
06ecd46b-bd01-483d-a043-e28c98942642,ARG_20221209_Netherland,20,2,65,23,Ball Receipt*,,103.1,65.7,,,,,,
3a66cc66-7c47-4454-a321-90ae4c4adb4e,ARG_20221209_Netherland,14,2,65,30,Ball Receipt*,,83.3,74.4,,,,,,
adece848-8c1d-4056-aa9c-0732ab2a0fa9,ARG_20221209_Netherland,13,2,67,52,Ball Receipt*,,13.2,25.6,,,,,,
83ff1e07-8b0d-419f-9efb-5be43d920283,ARG_20221209_Netherland,20,2,67,54,Ball Receipt*,,41.8,29.8,,,,,,
125408b8-8237-4ee3-a850-b5a45b949259,ARG_20221209_Netherland,20,2,69,8,Ball Receipt*,,37.3,44.9,,,,,,
237378b7-6dfa-45e2-8bd2-bd8fa63703aa,ARG_20221209_Netherland,26,2,69,44,Ball Receipt*,,84.7,8.0,,,,,,
7dc51ec6-dca5-446f-938f-d910c07709a7,ARG_20221209_Netherland,26,2,69,48,Ball Receipt*,,86.4,2.5,,,,,,
daabf0aa-1cad-427b-8667-7c9714cd6ed3,ARG_20221209_Netherland,17,2,69,52,Ball Receipt*,,79.7,12.2,,,,,,
b19899ff-20f0-4c6d-8982-f8c67e05a358,ARG_20221209_Netherland,9,2,69,55,Ball Receipt*,,67.9,50.5,,,,,,
4fc7050c-a43c-4cc5-92df-b95bef9f14b5,ARG_20221209_Netherland,20,2,69,57,Ball Receipt*,,78.3,47.5,,,,,,
e4be0314-ab2c-4f48-a8a0-af49975a084d,ARG_20221209_Netherland,16,2,70,10,Ball Receipt*,,54.4,61.2,,,,,,
fb2d92e8-a19d-47da-b03c-cf844ba1b548,ARG_20221209_Netherland,5,2,70,18,Ball Receipt*,,100.4,67.2,,,,,,
8d496af2-9e95-4b2d-b86e-2a3984a7b8c3,ARG_20221209_Netherland,17,2,70,30,Ball Receipt*,,83.7,47.7,,,,,,
50cee93c-7100-419f-a0bb-7cdc1f525823,ARG_20221209_Netherland,7,2,75,51,Ball Receipt*,,27.7,54.4,,,,,,
c9f43615-aa52-4819-a402-ae361b52cd46,ARG_20221209_Netherland,1,2,75,53,Ball Receipt*,,8.8,49.7,,,,,,
3350ba60-ac5b-4a31-939b-5346e91fe75a,ARG_20221209_Netherland,5,2,75,56,Ball Receipt*,,36.3,74.2,,,,,,
8acee0b8-48a2-49b4-967d-ba3a8968f97f,ARG_20221209_Netherland,20,2,76,22,Ball Receipt*,,49.6,69.0,,,,,,
95ebf733-871d-49a6-8162-58210bf2316f,ARG_20221209_Netherland,6,2,76,37,Ball Receipt*,,6.2,19.4,,,,,,
65306d6e-2f4f-4541-a651-dcafcdd51dab,ARG_20221209_Netherland,16,2,78,9,Ball Receipt*,,64.3,26.6,,,,,,
6267ac95-698d-4f15-ae4f-68c8e4c8fc18,ARG_20221209_Netherland,13,2,78,10,Ball Receipt*,,57.0,21.2,,,,,,
78a59abf-31ae-492d-a4e6-900e3bb39ef9,ARG_20221209_Netherland,7,2,78,13,Ball Receipt*,,46.0,51.3,,,,,,
bb047d3e-d0f0-47c7-b207-a0d8ea6b13ba,ARG_20221209_Netherland,20,2,78,20,Ball Receipt*,,88.6,51.7,,,,,,
4ccb9d70-b138-402c-aa13-99fd9e1659b2,ARG_20221209_Netherland,20,2,79,51,Ball Receipt*,,93.2,56.8,,,,,,
8ea0395a-dc81-494c-8fea-2fcbc7438888,ARG_20221209_Netherland,7,2,79,57,Ball Receipt*,,40.6,59.4,,,,,,
e46ac2f4-524c-4ee6-86e6-44f2002adc83,ARG_20221209_Netherland,20,2,79,58,Ball Receipt*,,65.7,50.1,,,,,,
542fa7e6-03f2-44d6-a6e9-dfd4b2d2cc3d,ARG_20221209_Netherland,16,2,80,0,Ball Receipt*,,58.4,53.5,,,,,,
ece89ec0-b961-41f3-b26e-02f9228b4b83,ARG_20221209_Netherland,17,2,80,1,Ball Receipt*,,67.9,41.5,,,,,,
7f79ebb4-9539-41cd-8618-b55e9ff8f51e,ARG_20221209_Netherland,26,2,80,6,Ball Receipt*,,104.8,20.2,,,,,,
f8a9db3b-b829-4f87-b285-d3256be744bf,ARG_20221209_Netherland,16,2,80,8,Ball Receipt*,,116.9,35.7,,,,,,
ef28ea15-4883-406e-9986-26e27fcfb7c8,ARG_20221209_Netherland,20,2,82,48,Ball Receipt*,,52.4,39.1,,,,,,
433b7f66-e653-43de-9196-e65d483951dc,ARG_20221209_Netherland,16,2,83,55,Ball Receipt*,,54.6,43.3,,,,,,
7d374c31-8216-4a8b-bd50-28a9528367d0,ARG_20221209_Netherland,5,2,84,1,Ball Receipt*,,94.2,69.4,,,,,,
ece85394-b51c-4064-8dda-472855079b25,ARG_20221209_Netherland,20,2,87,1,Ball Receipt*,,67.3,52.5,,,,,,
ebcf89a9-043a-415e-933f-90ce9f304280,ARG_20221209_Netherland,20,2,87,38,Ball Receipt*,,69.1,52.7,,,,,,
81dc3ee2-087a-4600-b3f5-21661594603e,ARG_20221209_Netherland,1,2,87,44,Ball Receipt*,,19.3,46.7,,,,,,
2b925729-e552-4c01-9dbe-f3ba832ec95e,ARG_20221209_Netherland,20,2,87,47,Ball Receipt*,,65.5,64.6,,,,,,
50df850d-bb97-43a3-99f8-db1f9ac95321,ARG_20221209_Netherland,13,2,87,52,Ball Receipt*,,42.4,48.3,,,,,,
00bbf1be-d559-4cba-8adf-a3c4155f9083,ARG_20221209_Netherland,16,2,87,53,Ball Receipt*,,46.8,53.1,,,,,,
d631e80a-5c7f-4118-acf8-163274b7ab15,ARG_20221209_Netherland,24,2,90,26,Ball Receipt*,,77.1,51.3,,,,,,
3b73cad3-ab1e-47ac-9d5b-2b64c1dcdf70,ARG_20221209_Netherland,24,2,93,32,Ball Receipt*,,80.3,15.8,,,,,,
a3895006-ba8c-4396-bf76-4da6e93bf615,ARG_20221209_Netherland,24,2,95,58,Ball Receipt*,,87.2,20.6,,,,,,
9f3719c3-d997-4006-ad67-03bc4ba480e7,ARG_20221209_Netherland,24,2,96,2,Ball Receipt*,,71.1,3.7,,,,,,
11361a38-02de-42a2-b7c0-6c6bd208be34,ARG_20221209_Netherland,20,2,96,15,Ball Receipt*,,64.1,23.4,,,,,,
ab7033b9-2f4f-4f68-b33a-49fca52d7f25,ARG_20221209_Netherland,24,2,96,16,Ball Receipt*,,69.3,14.0,,,,,,
cfe59a9f-51dd-4a3e-b6e2-d0b9ddc7e9c4,ARG_20221209_Netherland,24,2,98,20,Ball Receipt*,,100.2,6.1,,,,,,
be90523b-4d95-411f-bb4b-7d689f5fbe9e,ARG_20221209_Netherland,13,2,102,21,Ball Receipt*,,48.6,37.7,,,,,,
43550754-7139-47b9-8469-12270154c466,ARG_20221209_Netherland,5,2,102,24,Ball Receipt*,,52.2,63.0,,,,,,
893f279f-1a3e-4bd4-858e-facd4bcd485b,ARG_20221209_Netherland,20,2,102,27,Ball Receipt*,,63.9,75.8,,,,,,
e8c42ab2-edd4-4d1a-af8d-1052808d6c24,ARG_20221209_Netherland,5,2,102,34,Ball Receipt*,,95.8,74.4,,,,,,
8936bfdd-ba28-4fa7-8d75-c8ad1e8fbfb7,ARG_20221209_Netherland,16,3,90,37,Ball Receipt*,,41.0,63.5,,,,,,
d35125a8-ebc9-4d14-afee-869b62a1c89f,ARG_20221209_Netherland,7,3,90,39,Ball Receipt*,,13.5,54.7,,,,,,
aba5e0d0-195c-43dd-b209-170b26b9204d,ARG_20221209_Netherland,6,3,90,43,Ball Receipt*,,25.9,27.2,,,,,,
54cb026a-a355-49b5-b780-ad025eec6111,ARG_20221209_Netherland,11,3,90,52,Ball Receipt*,,96.4,14.9,,,,,,
d86439dc-e8d1-444a-b08e-b471c8b698da,ARG_20221209_Netherland,17,3,91,5,Ball Receipt*,,96.6,8.3,,,,,,
ad1a7d44-728b-4405-81b9-a61af19b914a,ARG_20221209_Netherland,7,3,91,10,Ball Receipt*,,68.1,35.4,,,,,,
9e753c55-974f-42e1-87db-e724c78c9a6a,ARG_20221209_Netherland,20,3,91,15,Ball Receipt*,,76.3,55.3,,,,,,
51c2ea74-9a12-4fb1-b11d-4610e593aece,ARG_20221209_Netherland,7,3,91,17,Ball Receipt*,,53.8,46.0,,,,,,
dc70e807-6655-4334-9b02-b7d85027072c,ARG_20221209_Netherland,13,3,91,19,Ball Receipt*,,58.9,39.4,,,,,,
279638ee-018b-4654-b212-c7f9ba486fe6,ARG_20221209_Netherland,6,3,91,23,Ball Receipt*,,74.9,23.1,,,,,,
4640ab62-20be-46d5-b3f2-213875de1d33,ARG_20221209_Netherland,11,3,91,26,Ball Receipt*,,91.2,6.5,,,,,,
0f109e4f-9632-4e17-9631-301131000d9b,ARG_20221209_Netherland,13,3,91,28,Ball Receipt*,,70.7,9.5,,,,,,
4ddd1012-6336-43f1-a30e-61447a8353a4,ARG_20221209_Netherland,17,3,91,29,Ball Receipt*,,76.1,18.1,,,,,,
319ec20f-12b4-48d5-985a-defb1711416b,ARG_20221209_Netherland,7,3,91,31,Ball Receipt*,,51.8,29.0,,,,,,
2ff75a66-ff9a-4826-ad49-40f8500594d0,ARG_20221209_Netherland,16,3,91,40,Ball Receipt*,,61.5,64.3,,,,,,
fbe1a870-9db5-4fe5-8572-b034c8b795f4,ARG_20221209_Netherland,13,3,91,42,Ball Receipt*,,53.2,38.8,,,,,,
06aa81b5-c032-460c-8181-f1b97af2c6d0,ARG_20221209_Netherland,16,3,91,48,Ball Receipt*,,65.3,58.3,,,,,,
f4430a0b-894a-45e6-83f9-aba38c56024e,ARG_20221209_Netherland,13,3,91,51,Ball Receipt*,,63.3,47.2,,,,,,
43886e12-6aba-4652-a713-691b9c1de823,ARG_20221209_Netherland,7,3,91,57,Ball Receipt*,,52.2,44.6,,,,,,
b58d4d0e-c6a4-4e98-8b2c-92663e9c2bcd,ARG_20221209_Netherland,13,3,92,0,Ball Receipt*,,58.0,50.1,,,,,,
590df7e0-6e1a-49d5-9b2a-a21a9e13f3a6,ARG_20221209_Netherland,16,3,92,8,Ball Receipt*,,70.7,76.8,,,,,,
7ba86986-0c27-42bc-afc3-9a3b37e28120,ARG_20221209_Netherland,13,3,92,18,Ball Receipt*,,56.8,57.5,,,,,,
8c0c3a9a-bff4-4eaa-b502-08bd7618f830,ARG_20221209_Netherland,16,3,92,23,Ball Receipt*,,64.9,66.1,,,,,,
e1fe73eb-33db-485b-ab61-e514ffa068eb,ARG_20221209_Netherland,7,3,92,30,Ball Receipt*,,51.6,31.4,,,,,,
7fdbef88-520e-44ef-b19c-7fbded0cf4e0,ARG_20221209_Netherland,6,3,92,32,Ball Receipt*,,58.2,15.9,,,,,,
26bb34c1-f205-4812-bfa5-5c9343956245,ARG_20221209_Netherland,7,3,93,5,Ball Receipt*,,23.1,49.9,,,,,,
73268fb4-23fa-4a11-af21-7d09bcac5d2f,ARG_20221209_Netherland,13,3,93,6,Ball Receipt*,,29.5,42.8,,,,,,
5c8f4652-f1dc-4112-afff-f72d90502c3a,ARG_20221209_Netherland,24,3,93,13,Ball Receipt*,,56.2,36.0,,,,,,
2894e686-ddec-4f6b-9153-b15da715be41,ARG_20221209_Netherland,6,3,93,16,Ball Receipt*,,42.4,16.9,,,,,,
0cb9e382-cea3-4441-825a-5d8dd5cca7f3,ARG_20221209_Netherland,7,3,93,20,Ball Receipt*,,37.8,48.2,,,,,,
54c66ce4-efb1-4cc4-a75f-c86b690adda9,ARG_20221209_Netherland,13,3,93,21,Ball Receipt*,,42.2,43.4,,,,,,
e1e08553-5bcb-4bc5-815b-8a0de7560807,ARG_20221209_Netherland,16,3,93,24,Ball Receipt*,,65.5,46.4,,,,,,
ff290f57-af23-425e-a855-a03ca4d26dac,ARG_20221209_Netherland,20,3,93,29,Ball Receipt*,,86.8,59.5,,,,,,
32700056-3ea7-4503-ad76-3b41a7ae549b,ARG_20221209_Netherland,11,3,93,33,Ball Receipt*,,104.9,30.2,,,,,,
e2b60eb8-26e3-4c5f-bd9d-678a898effee,ARG_20221209_Netherland,20,3,93,36,Ball Receipt*,,107.9,45.8,,,,,,
f2d39fbb-e2aa-4b32-9128-f4f225da89a8,ARG_20221209_Netherland,16,3,95,3,Ball Receipt*,,47.6,65.9,,,,,,
cbf86813-c1c3-4e48-9eec-30aae2fc4f7c,ARG_20221209_Netherland,7,3,95,47,Ball Receipt*,,59.9,31.8,,,,,,
9202c50c-1129-4731-bba7-9b8307ccf059,ARG_20221209_Netherland,16,3,95,49,Ball Receipt*,,63.3,49.7,,,,,,
d726f8ed-09f0-4212-b1d8-8f92df603aa5,ARG_20221209_Netherland,5,3,95,51,Ball Receipt*,,44.4,62.5,,,,,,
3ae97226-5ff0-4a08-b93b-ef5baff27d2b,ARG_20221209_Netherland,7,3,95,53,Ball Receipt*,,44.4,51.1,,,,,,
02e3e2fb-bdf5-4475-9867-03de689b879b,ARG_20221209_Netherland,6,3,95,58,Ball Receipt*,,49.8,22.3,,,,,,
ccf0ba29-fa78-4331-b772-a32450a68f6c,ARG_20221209_Netherland,13,3,96,2,Ball Receipt*,,48.8,51.7,,,,,,
d7ee4d07-c940-4c10-832a-03714a1ec573,ARG_20221209_Netherland,5,3,96,7,Ball Receipt*,,63.7,76.8,,,,,,
0b3dfebf-c77e-48bf-b708-99c677c597e4,ARG_20221209_Netherland,13,3,96,11,Ball Receipt*,,56.2,54.7,,,,,,
7a95556c-9e30-445b-b635-ccab3490cd22,ARG_20221209_Netherland,7,3,96,13,Ball Receipt*,,50.0,41.2,,,,,,
24ed8ebf-2ac8-406b-b94e-5b641df56bb9,ARG_20221209_Netherland,7,3,96,23,Ball Receipt*,,51.2,50.5,,,,,,
a705eb7e-62e1-4f69-bc21-754eee23043c,ARG_20221209_Netherland,6,3,96,26,Ball Receipt*,,47.8,20.3,,,,,,
741df0f0-b7d1-439b-a06d-c4e09ea54051,ARG_20221209_Netherland,7,3,96,32,Ball Receipt*,,40.2,38.4,,,,,,
dc25057c-e203-4cc5-9c96-10fcdeb3df8c,ARG_20221209_Netherland,13,3,96,35,Ball Receipt*,,50.2,31.8,,,,,,
69897c7d-b21f-4d9d-b102-500c2de75f4c,ARG_20221209_Netherland,7,3,96,37,Ball Receipt*,,43.8,37.2,,,,,,
0170dbfd-98b6-4ee6-a9b5-77745cf58043,ARG_20221209_Netherland,13,3,96,40,Ball Receipt*,,47.8,29.4,,,,,,
079aba43-bde2-47c1-b1ac-a6656c7e93ce,ARG_20221209_Netherland,17,3,96,42,Ball Receipt*,,62.9,27.0,,,,,,
16631703-9cbb-4fa8-a745-c0d50cbba3b8,ARG_20221209_Netherland,7,3,96,45,Ball Receipt*,,46.4,45.6,,,,,,
82d71ccc-5d8d-4543-90b8-ca63d3514532,ARG_20221209_Netherland,13,3,96,48,Ball Receipt*,,48.4,35.0,,,,,,
ca52251e-9b65-403f-9667-94a674ca5a8c,ARG_20221209_Netherland,16,3,96,50,Ball Receipt*,,66.3,46.4,,,,,,
df20350f-2eb6-4d11-8476-1703b0d35956,ARG_20221209_Netherland,1,3,96,56,Ball Receipt*,,15.3,47.2,,,,,,
2e45f65e-3073-44d8-8a94-e5dd368ed61c,ARG_20221209_Netherland,13,3,96,58,Ball Receipt*,,33.3,25.3,,,,,,
8e7db68e-ccd7-43ae-b00c-30091605cb5a,ARG_20221209_Netherland,16,3,97,1,Ball Receipt*,,45.4,50.5,,,,,,
5ef3bec0-f8b6-4650-94a5-0bc08fd96a2b,ARG_20221209_Netherland,7,3,97,18,Ball Receipt*,,55.0,36.4,,,,,,
eff3f3a4-e652-486e-bf8c-06c8a22c2af9,ARG_20221209_Netherland,13,3,97,24,Ball Receipt*,,49.6,52.9,,,,,,
347a3013-f68e-4604-bf7a-ffce2d98498b,ARG_20221209_Netherland,7,3,97,25,Ball Receipt*,,50.0,30.6,,,,,,
dcdd2b17-7cdd-47f0-8cdf-6983b4801f94,ARG_20221209_Netherland,6,3,97,28,Ball Receipt*,,53.0,10.7,,,,,,
1f55e895-62b0-452e-9603-88539417258d,ARG_20221209_Netherland,24,3,97,34,Ball Receipt*,,76.1,13.7,,,,,,
92b77344-bdcd-47f2-93fb-007984d262db,ARG_20221209_Netherland,17,3,97,48,Ball Receipt*,,74.3,16.7,,,,,,
